study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	timeraw	comments	mean_unit	value_unit
Zhao2009		MD5	8.0	MD5	factor Xa inhibition		plasma	Spectrophotometry	factor Xa inhibition_MD5	0.0	days		0.0						percent	percent
Zhao2009		MD5	8.0	MD5	factor Xa inhibition		plasma	Spectrophotometry	factor Xa inhibition_MD5	0.01961810096783	days		26.8480251111692						percent	percent
Zhao2009		MD5	8.0	MD5	factor Xa inhibition		plasma	Spectrophotometry	factor Xa inhibition_MD5	0.04682186764321	days		27.8943238294533						percent	percent
Zhao2009		MD5	8.0	MD5	factor Xa inhibition		plasma	Spectrophotometry	factor Xa inhibition_MD5	0.05963902694219	days		23.7719068794141						percent	percent
Zhao2009		MD5	8.0	MD5	factor Xa inhibition		plasma	Spectrophotometry	factor Xa inhibition_MD5	0.08719155985701	days		26.882901735112						percent	percent
Zhao2009		MD5	8.0	MD5	factor Xa inhibition		plasma	Spectrophotometry	factor Xa inhibition_MD5	0.11448251809225	days		28.4453744877496						percent	percent
Zhao2009		MD5	8.0	MD5	factor Xa inhibition		plasma	Spectrophotometry	factor Xa inhibition_MD5	0.12773563519051	days		26.9038277094777						percent	percent
Zhao2009		MD5	8.0	MD5	factor Xa inhibition		plasma	Spectrophotometry	factor Xa inhibition_MD5	0.18179440230186	days		26.9317290086319						percent	percent
Zhao2009		MD5	8.0	MD5	factor Xa inhibition		plasma	Spectrophotometry	factor Xa inhibition_MD5	0.24797279623332	days		18.7078210829192						percent	percent
Zhao2009		MD5	8.0	MD5	factor Xa inhibition		plasma	Spectrophotometry	factor Xa inhibition_MD5	0.32888656378063	days		17.7173249629436						percent	percent
Zhao2009		MD5	8.0	MD5	factor Xa inhibition		plasma	Spectrophotometry	factor Xa inhibition_MD5	0.50335687505449	days		10.5815677042462						percent	percent
Zhao2009		MD5	8.0	MD5	factor Xa inhibition		plasma	Spectrophotometry	factor Xa inhibition_MD5	0.62568663353387	days		14.7737379021711						percent	percent
Zhao2009		MD5	8.0	MD5	factor Xa inhibition		plasma	Spectrophotometry	factor Xa inhibition_MD5	1.00313889615485	days		9.29113261836253						percent	percent
Zhao2009		MD5	8.0	MD5	factor Xa inhibition		plasma	Spectrophotometry	factor Xa inhibition_MD5	4.0	days								percent	percent
Zhao2009		MD5	8.0	MD5	factor Xa inhibition		plasma	Spectrophotometry	factor Xa inhibition_MD5	5.0	days		12.3870967741936						percent	percent
Zhao2009		MD5	8.0	MD5	factor Xa inhibition		plasma	Spectrophotometry	factor Xa inhibition_MD5	5.01342281879195	days		22.1935483870968						percent	percent
Zhao2009		MD5	8.0	MD5	factor Xa inhibition		plasma	Spectrophotometry	factor Xa inhibition_MD5	5.04026845637584	days		27.8709677419355						percent	percent
Zhao2009		MD5	8.0	MD5	factor Xa inhibition		plasma	Spectrophotometry	factor Xa inhibition_MD5	5.05369127516779	days		25.8064516129032						percent	percent
Zhao2009		MD5	8.0	MD5	factor Xa inhibition		plasma	Spectrophotometry	factor Xa inhibition_MD5	5.08053691275168	days		28.3870967741935						percent	percent
Zhao2009		MD5	8.0	MD5	factor Xa inhibition		plasma	Spectrophotometry	factor Xa inhibition_MD5	5.09395973154362	days		28.9032258064516						percent	percent
Zhao2009		MD5	8.0	MD5	factor Xa inhibition		plasma	Spectrophotometry	factor Xa inhibition_MD5	5.12080536912752	days		30.4516129032258						percent	percent
Zhao2009		MD5	8.0	MD5	factor Xa inhibition		plasma	Spectrophotometry	factor Xa inhibition_MD5	5.1744966442953	days		21.6774193548387						percent	percent
Zhao2009		MD5	8.0	MD5	factor Xa inhibition		plasma	Spectrophotometry	factor Xa inhibition_MD5	5.25503355704698	days		18.5806451612903						percent	percent
Zhao2009		MD5	8.0	MD5	factor Xa inhibition		plasma	Spectrophotometry	factor Xa inhibition_MD5	5.32214765100671	days		12.9032258064516						percent	percent
Zhao2009		MD5	8.0	MD5	factor Xa inhibition		plasma	Spectrophotometry	factor Xa inhibition_MD5	5.49664429530201	days		1.03225806451613						percent	percent
Zhao2009		MD5	8.0	MD5	factor Xa inhibition		plasma	Spectrophotometry	factor Xa inhibition_MD5	5.61744966442953	days		7.74193548387095						percent	percent
Zhao2009		MD5	8.0	MD5	factor Xa inhibition		plasma	Spectrophotometry	factor Xa inhibition_MD5	5.99328859060403	days		0.516129032258064						percent	percent
Zhao2009		MD5	8.0	MD5	factor Xa inhibition		plasma	Spectrophotometry	factor Xa inhibition_MD5	6.48993288590604	days		-4.12903225806454						percent	percent
Zhao2009		MD5	8.0	MD5	factor Xa inhibition		plasma	Spectrophotometry	factor Xa inhibition_MD5	7.0	days		-1.03225806451616						percent	percent
