study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	timeraw	comments	mean_unit	value_unit
Zhao2009		MD10	8.0	MD10	prothrombin time (change relative)		plasma	coagulation assay	prothrombin time (change relative)_MD10	0.0	days		0.981609195402299						dimensionless	dimensionless
Zhao2009		MD10	8.0	MD10	prothrombin time (change relative)		plasma	coagulation assay	prothrombin time (change relative)_MD10	0.027027027027027	days		1.04597701149425						dimensionless	dimensionless
Zhao2009		MD10	8.0	MD10	prothrombin time (change relative)		plasma	coagulation assay	prothrombin time (change relative)_MD10	0.040540540540541	days		1.17471264367816						dimensionless	dimensionless
Zhao2009		MD10	8.0	MD10	prothrombin time (change relative)		plasma	coagulation assay	prothrombin time (change relative)_MD10	0.067567567567568	days		1.34022988505747						dimensionless	dimensionless
Zhao2009		MD10	8.0	MD10	prothrombin time (change relative)		plasma	coagulation assay	prothrombin time (change relative)_MD10	0.081081081081081	days		1.26666666666667						dimensionless	dimensionless
Zhao2009		MD10	8.0	MD10	prothrombin time (change relative)		plasma	coagulation assay	prothrombin time (change relative)_MD10	0.094594594594595	days		1.31264367816092						dimensionless	dimensionless
Zhao2009		MD10	8.0	MD10	prothrombin time (change relative)		plasma	coagulation assay	prothrombin time (change relative)_MD10	0.108108108108108	days		1.30344827586207						dimensionless	dimensionless
Zhao2009		MD10	8.0	MD10	prothrombin time (change relative)		plasma	coagulation assay	prothrombin time (change relative)_MD10	0.162162162162162	days		1.29425287356322						dimensionless	dimensionless
Zhao2009		MD10	8.0	MD10	prothrombin time (change relative)		plasma	coagulation assay	prothrombin time (change relative)_MD10	0.243243243243243	days		1.16551724137931						dimensionless	dimensionless
Zhao2009		MD10	8.0	MD10	prothrombin time (change relative)		plasma	coagulation assay	prothrombin time (change relative)_MD10	0.324324324324324	days		1.12873563218391						dimensionless	dimensionless
Zhao2009		MD10	8.0	MD10	prothrombin time (change relative)		plasma	coagulation assay	prothrombin time (change relative)_MD10	0.5	days		1.0183908045977						dimensionless	dimensionless
Zhao2009		MD10	8.0	MD10	prothrombin time (change relative)		plasma	coagulation assay	prothrombin time (change relative)_MD10	0.621621621621622	days		1.04597701149425						dimensionless	dimensionless
Zhao2009		MD10	8.0	MD10	prothrombin time (change relative)		plasma	coagulation assay	prothrombin time (change relative)_MD10	1.0	days		1.0						dimensionless	dimensionless
Zhao2009		MD10	8.0	MD10	prothrombin time (change relative)		plasma	coagulation assay	prothrombin time (change relative)_MD10	4.0	days								dimensionless	dimensionless
Zhao2009		MD10	8.0	MD10	prothrombin time (change relative)		plasma	coagulation assay	prothrombin time (change relative)_MD10	5.0	days		1.08228571428571						dimensionless	dimensionless
Zhao2009		MD10	8.0	MD10	prothrombin time (change relative)		plasma	coagulation assay	prothrombin time (change relative)_MD10	5.01333333333333	days		1.11885714285714						dimensionless	dimensionless
Zhao2009		MD10	8.0	MD10	prothrombin time (change relative)		plasma	coagulation assay	prothrombin time (change relative)_MD10	5.04	days		1.23771428571429						dimensionless	dimensionless
Zhao2009		MD10	8.0	MD10	prothrombin time (change relative)		plasma	coagulation assay	prothrombin time (change relative)_MD10	5.05333333333333	days		1.36571428571429						dimensionless	dimensionless
Zhao2009		MD10	8.0	MD10	prothrombin time (change relative)		plasma	coagulation assay	prothrombin time (change relative)_MD10	5.08	days		1.42971428571429						dimensionless	dimensionless
Zhao2009		MD10	8.0	MD10	prothrombin time (change relative)		plasma	coagulation assay	prothrombin time (change relative)_MD10	5.10666666666667	days		1.48457142857143						dimensionless	dimensionless
Zhao2009		MD10	8.0	MD10	prothrombin time (change relative)		plasma	coagulation assay	prothrombin time (change relative)_MD10	5.12	days		1.42057142857143						dimensionless	dimensionless
Zhao2009		MD10	8.0	MD10	prothrombin time (change relative)		plasma	coagulation assay	prothrombin time (change relative)_MD10	5.16	days		1.36571428571429						dimensionless	dimensionless
Zhao2009		MD10	8.0	MD10	prothrombin time (change relative)		plasma	coagulation assay	prothrombin time (change relative)_MD10	5.25333333333333	days		1.31085714285714						dimensionless	dimensionless
Zhao2009		MD10	8.0	MD10	prothrombin time (change relative)		plasma	coagulation assay	prothrombin time (change relative)_MD10	5.33333333333333	days		1.13714285714286						dimensionless	dimensionless
Zhao2009		MD10	8.0	MD10	prothrombin time (change relative)		plasma	coagulation assay	prothrombin time (change relative)_MD10	5.49333333333333	days		1.02742857142857						dimensionless	dimensionless
Zhao2009		MD10	8.0	MD10	prothrombin time (change relative)		plasma	coagulation assay	prothrombin time (change relative)_MD10	5.62666666666667	days		1.02742857142857						dimensionless	dimensionless
Zhao2009		MD10	8.0	MD10	prothrombin time (change relative)		plasma	coagulation assay	prothrombin time (change relative)_MD10	6.0	days		1.0						dimensionless	dimensionless
