study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	timeraw	comments	mean_unit	value_unit
Zhao2009		MD5	8.0	MD5	concentration	rivaroxaban	plasma	HPLC MS	rivaroxaban_MD5	5.0	days		5.569756962328851e-05				6.0		mole/meter^3	µg/l
Zhao2009		MD5	8.0	MD5	concentration	rivaroxaban	plasma	HPLC MS	rivaroxaban_MD5	5.01342281879195	days		9.548154792563754e-05				6.01342281879195		mole/meter^3	µg/l
Zhao2009		MD5	8.0	MD5	concentration	rivaroxaban	plasma	HPLC MS	rivaroxaban_MD5	5.04026845637584	days		0.00016709270886986486				6.04026845637584		mole/meter^3	µg/l
Zhao2009		MD5	8.0	MD5	concentration	rivaroxaban	plasma	HPLC MS	rivaroxaban_MD5	5.05369127516779	days		0.00020687668717221365				6.05369127516779		mole/meter^3	µg/l
Zhao2009		MD5	8.0	MD5	concentration	rivaroxaban	plasma	HPLC MS	rivaroxaban_MD5	5.06711409395973	days		0.0002307470741536225				6.06711409395973		mole/meter^3	µg/l
Zhao2009		MD5	8.0	MD5	concentration	rivaroxaban	plasma	HPLC MS	rivaroxaban_MD5	5.09395973154362	days		0.0002307470741536225				6.09395973154362		mole/meter^3	µg/l
Zhao2009		MD5	8.0	MD5	concentration	rivaroxaban	plasma	HPLC MS	rivaroxaban_MD5	5.12080536912752	days		0.00022279027849315334				6.12080536912752		mole/meter^3	µg/l
Zhao2009		MD5	8.0	MD5	concentration	rivaroxaban	plasma	HPLC MS	rivaroxaban_MD5	5.16107382550336	days		0.00019096309585127393				6.16107382550336		mole/meter^3	µg/l
Zhao2009		MD5	8.0	MD5	concentration	rivaroxaban	plasma	HPLC MS	rivaroxaban_MD5	5.24161073825503	days		0.00013526552622798542				6.24161073825503		mole/meter^3	µg/l
Zhao2009		MD5	8.0	MD5	concentration	rivaroxaban	plasma	HPLC MS	rivaroxaban_MD5	5.32214765100671	days		7.956795660469783e-05				6.32214765100671		mole/meter^3	µg/l
Zhao2009		MD5	8.0	MD5	concentration	rivaroxaban	plasma	HPLC MS	rivaroxaban_MD5	5.49664429530201	days		3.182718264187941e-05				6.49664429530201		mole/meter^3	µg/l
Zhao2009		MD5	8.0	MD5	concentration	rivaroxaban	plasma	HPLC MS	rivaroxaban_MD5	5.61744966442953	days		1.5913591320939752e-05				6.61744966442953		mole/meter^3	µg/l
Zhao2009		MD5	8.0	MD5	concentration	rivaroxaban	plasma	HPLC MS	rivaroxaban_MD5	6.0	days		0.0				7.0		mole/meter^3	µg/l
