study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Lenard2025		all	12.0	EDO60, CAR	concentration	edoxaban-M4	plasma	HPLC MS/MS	M4_EDO60, CAR	0.0	hr		0.0					ng/ml	ng/ml
Lenard2025		all	12.0	EDO60, CAR	concentration	edoxaban-M4	plasma	HPLC MS/MS	M4_EDO60, CAR	0.25	hr		0.03					ng/ml	ng/ml
Lenard2025		all	12.0	EDO60, CAR	concentration	edoxaban-M4	plasma	HPLC MS/MS	M4_EDO60, CAR	0.5	hr		2.22	0.91	1.31			ng/ml	ng/ml
Lenard2025		all	12.0	EDO60, CAR	concentration	edoxaban-M4	plasma	HPLC MS/MS	M4_EDO60, CAR	0.75	hr		6.61	3.1	3.51			ng/ml	ng/ml
Lenard2025		all	12.0	EDO60, CAR	concentration	edoxaban-M4	plasma	HPLC MS/MS	M4_EDO60, CAR	1.0	hr		11.43	6.61	4.819999999999999			ng/ml	ng/ml
Lenard2025		all	12.0	EDO60, CAR	concentration	edoxaban-M4	plasma	HPLC MS/MS	M4_EDO60, CAR	1.5	hr		15.82	10.13	5.69			ng/ml	ng/ml
Lenard2025		all	12.0	EDO60, CAR	concentration	edoxaban-M4	plasma	HPLC MS/MS	M4_EDO60, CAR	2.0	hr		17.58	11.45	6.129999999999999			ng/ml	ng/ml
Lenard2025		all	12.0	EDO60, CAR	concentration	edoxaban-M4	plasma	HPLC MS/MS	M4_EDO60, CAR	2.5	hr		15.4	10.15	5.25			ng/ml	ng/ml
Lenard2025		all	12.0	EDO60, CAR	concentration	edoxaban-M4	plasma	HPLC MS/MS	M4_EDO60, CAR	3.0	hr		13.22	9.28	3.940000000000001			ng/ml	ng/ml
Lenard2025		all	12.0	EDO60, CAR	concentration	edoxaban-M4	plasma	HPLC MS/MS	M4_EDO60, CAR	3.5	hr		10.17	7.11	3.06			ng/ml	ng/ml
Lenard2025		all	12.0	EDO60, CAR	concentration	edoxaban-M4	plasma	HPLC MS/MS	M4_EDO60, CAR	4.0	hr		8.43	6.24	2.1899999999999995			ng/ml	ng/ml
Lenard2025		all	12.0	EDO60, CAR	concentration	edoxaban-M4	plasma	HPLC MS/MS	M4_EDO60, CAR	5.0	hr		6.26	4.95	1.3099999999999996			ng/ml	ng/ml
Lenard2025		all	12.0	EDO60, CAR	concentration	edoxaban-M4	plasma	HPLC MS/MS	M4_EDO60, CAR	6.0	hr		4.53	3.65	0.8800000000000003			ng/ml	ng/ml
Lenard2025		all	12.0	EDO60, CAR	concentration	edoxaban-M4	plasma	HPLC MS/MS	M4_EDO60, CAR	8.0	hr		3.26	2.82	0.4399999999999999			ng/ml	ng/ml
Lenard2025		all	12.0	EDO60, CAR	concentration	edoxaban-M4	plasma	HPLC MS/MS	M4_EDO60, CAR	10.0	hr		2.43	2.43	0.0			ng/ml	ng/ml
Lenard2025		all	12.0	EDO60, CAR	concentration	edoxaban-M4	plasma	HPLC MS/MS	M4_EDO60, CAR	12.0	hr		1.6					ng/ml	ng/ml
Lenard2025		all	12.0	EDO60, CAR	concentration	edoxaban-M4	plasma	HPLC MS/MS	M4_EDO60, CAR	24.0	hr		0.98					ng/ml	ng/ml
