study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments	raw
Kubitza2006	NA	food_study	8.0	RIV10	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_RIV10_fed	0.0	hr	NA	0.436363636363637	0.0	0.436363636363637	0.154277843167974	percent	NA	NA
Kubitza2006	NA	food_study	8.0	RIV10	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_RIV10_fed	0.233766233766234	hr	NA	3.92727272727273	8.07272727272727	4.14545454545454	1.46563951009575	percent	NA	NA
Kubitza2006	NA	food_study	8.0	RIV10	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_RIV10_fed	0.506493506493507	hr	NA	3.92727272727273	15.9272727272727	12.0	4.24264068711927	percent	NA	NA
Kubitza2006	NA	food_study	8.0	RIV10	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_RIV10_fed	0.77922077922078	hr	NA	4.79999999999999	15.0545454545454	10.2545454545454	3.62552931444737	percent	NA	NA
Kubitza2006	NA	food_study	8.0	RIV10	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_RIV10_fed	0.974025974025973	hr	NA	11.1272727272727	26.6181818181818	15.4909090909091	5.47686343246308	percent	NA	NA
Kubitza2006	NA	food_study	8.0	RIV10	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_RIV10_fed	1.2077922077922	hr	NA	8.29090909090909	18.9818181818181	10.690909090909	3.77980715761533	percent	NA	NA
Kubitza2006	NA	food_study	8.0	RIV10	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_RIV10_fed	1.48051948051948	hr	NA	9.81818181818182	19.2	9.38181818181818	3.31697362811144	percent	NA	NA
Kubitza2006	NA	food_study	8.0	RIV10	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_RIV10_fed	1.71428571428571	hr	NA	15.7090909090909	22.2545454545454	6.5454545454545	2.31416764751959	percent	NA	NA
Kubitza2006	NA	food_study	8.0	RIV10	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_RIV10_fed	1.94805194805194	hr	NA	18.3272727272727	24.4363636363636	6.1090909090909	2.15988980435163	percent	NA	NA
Kubitza2006	NA	food_study	8.0	RIV10	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_RIV10_fed	2.33766233766233	hr	NA	21.8181818181818	28.8	6.9818181818182	2.46844549068759	percent	NA	NA
Kubitza2006	NA	food_study	8.0	RIV10	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_RIV10_fed	2.49350649350649	hr	NA	26.1818181818181	34.690909090909	8.5090909090909	3.00841794177549	percent	NA	NA
Kubitza2006	NA	food_study	8.0	RIV10	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_RIV10_fed	2.76623376623376	hr	NA	31.8545454545454	39.2727272727272	7.4181818181818	2.62272333385555	percent	NA	NA
Kubitza2006	NA	food_study	8.0	RIV10	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_RIV10_fed	2.96103896103896	hr	NA	37.9636363636363	46.4727272727272	8.5090909090909	3.00841794177549	percent	NA	NA
Kubitza2006	NA	food_study	8.0	RIV10	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_RIV10_fed	3.5064935064935	hr	NA	35.3454545454545	39.9272727272727	4.5818181818182	1.61991735326373	percent	NA	NA
Kubitza2006	NA	food_study	8.0	RIV10	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_RIV10_fed	4.01298701298701	hr	NA	37.090909090909	40.8	3.709090909091	1.31136166692781	percent	NA	NA
Kubitza2006	NA	food_study	8.0	RIV10	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_RIV10_fed	5.96103896103896	hr	NA	27.9272727272727	34.690909090909	6.7636363636363	2.39130656910357	percent	NA	NA
Kubitza2006	NA	food_study	8.0	RIV10	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_RIV10_fed	7.94805194805194	hr	NA	20.290909090909	27.0545454545454	6.7636363636364	2.39130656910361	percent	NA	NA
Kubitza2006	NA	food_study	8.0	RIV10	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_RIV10_fed	11.9610389610389	hr	NA	12.6545454545454	18.7636363636363	6.1090909090909	2.15988980435163	percent	NA	NA
Kubitza2006	NA	food_study	8.0	RIV10	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_RIV10_fed	15.0	hr	NA	7.41818181818182	18.9818181818181	11.5636363636363	4.08836284395128	percent	NA	NA
Kubitza2006	NA	food_study	8.0	RIV10	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_RIV10_fed	24.0	hr	NA	3.92727272727273	3.92727272727273	0.0	0.0	percent	NA	NA
