study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_se	mean_sd	comments	mean_unit	value_unit
Moore2014		moderateRI	8.0	RIV10, ERY	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_moderateRI_ERY	0.0	hr		0.0	1.77935943060504	1.4432838390716e-06	4.082223159137928e-06		mole/meter^3	ng/ml
Moore2014		moderateRI	8.0	RIV10, ERY	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_moderateRI_ERY	0.477611940298502	hr		0.00014287781056982314	135.231316725979	5.91746374019338e-05	0.00016737114952465016		mole/meter^3	ng/ml
Moore2014		moderateRI	8.0	RIV10, ERY	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_moderateRI_ERY	1.07462686567163	hr		0.00037964675379981416	284.697508896797	9.670001721779412e-05	0.00027350895166223274		mole/meter^3	ng/ml
Moore2014		moderateRI	8.0	RIV10, ERY	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_moderateRI_ERY	1.91044776119402	hr		0.000559264572801879	322.064056939502	6.350448891914816e-05	0.0001796178190020625		mole/meter^3	ng/ml
Moore2014		moderateRI	8.0	RIV10, ERY	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_moderateRI_ERY	2.98507462686567	hr		0.0006082512507115307	377.224199288256	9.092688186150799e-05	0.00025718005902568134		mole/meter^3	ng/ml
Moore2014		moderateRI	8.0	RIV10, ERY	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_moderateRI_ERY	4.0597014925373	hr		0.0006694845980985982	473.309608540925	0.00014721495158529825	0.00041638676223205474		mole/meter^3	ng/ml
Moore2014		moderateRI	8.0	RIV10, ERY	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_moderateRI_ERY	6.0	hr		0.00044088010118688173	247.330960854093	4.4741799011218683e-05	0.0001265489179332729		mole/meter^3	ng/ml
Moore2014		moderateRI	8.0	RIV10, ERY	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_moderateRI_ERY	8.0	hr		0.00037148230748153857	206.405693950178	3.608209597678926e-05	0.0001020555789784459		mole/meter^3	ng/ml
Moore2014		moderateRI	8.0	RIV10, ERY	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_moderateRI_ERY	12.0	hr		0.0002449333895482679	145.907473309609	3.175224445957443e-05	8.98089095010324e-05		mole/meter^3	ng/ml
Moore2014		moderateRI	8.0	RIV10, ERY	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_moderateRI_ERY	24.0	hr		9.389113266016954e-05	62.2775800711745	1.7319406068858654e-05	4.8986677909653585e-05		mole/meter^3	ng/ml
Moore2014		moderateRI	8.0	RIV10, ERY	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_moderateRI_ERY	36.0	hr		4.4904454750515966e-05	33.8078291814948	1.1546270712572451e-05	3.265778527310246e-05		mole/meter^3	ng/ml
Moore2014		moderateRI	8.0	RIV10, ERY	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_moderateRI_ERY	48.0	hr		3.265778527310269e-05	30.2491103202848	1.298955455164394e-05	3.674000843224007e-05		mole/meter^3	ng/ml
