study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Lenard2025	NA	all	12.0	EDO60	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60_3	0.0	hr	NA	0.0	NA	NA	NA	ng/ml	NA
Lenard2025	NA	all	12.0	EDO60	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60_3	0.25	hr	NA	9.14	20.3	11.16	NA	ng/ml	NA
Lenard2025	NA	all	12.0	EDO60	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60_3	0.5	hr	NA	106.6	156.35	49.75	NA	ng/ml	NA
Lenard2025	NA	all	12.0	EDO60	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60_3	0.75	hr	NA	142.13	183.76	41.629999999999995	NA	ng/ml	NA
Lenard2025	NA	all	12.0	EDO60	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60_3	1.0	hr	NA	169.54	218.27	48.73000000000002	NA	ng/ml	NA
Lenard2025	NA	all	12.0	EDO60	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60_3	1.5	hr	NA	164.47	216.24	51.77000000000001	NA	ng/ml	NA
Lenard2025	NA	all	12.0	EDO60	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60_3	2.0	hr	NA	149.24	191.88	42.639999999999986	NA	ng/ml	NA
Lenard2025	NA	all	12.0	EDO60	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60_3	2.5	hr	NA	146.19	188.83	42.640000000000015	NA	ng/ml	NA
Lenard2025	NA	all	12.0	EDO60	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60_3	3.0	hr	NA	126.9	161.42	34.51999999999998	NA	ng/ml	NA
Lenard2025	NA	all	12.0	EDO60	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60_3	3.5	hr	NA	114.72	145.18	30.460000000000008	NA	ng/ml	NA
Lenard2025	NA	all	12.0	EDO60	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60_3	4.0	hr	NA	99.49	121.83	22.340000000000003	NA	ng/ml	NA
Lenard2025	NA	all	12.0	EDO60	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60_3	5.0	hr	NA	78.17	95.43	17.260000000000005	NA	ng/ml	NA
Lenard2025	NA	all	12.0	EDO60	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60_3	6.0	hr	NA	64.97	76.14	11.170000000000002	NA	ng/ml	NA
Lenard2025	NA	all	12.0	EDO60	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60_3	8.0	hr	NA	41.62	48.73	7.109999999999999	NA	ng/ml	NA
Lenard2025	NA	all	12.0	EDO60	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60_3	10.0	hr	NA	30.46	33.5	3.039999999999999	NA	ng/ml	NA
Lenard2025	NA	all	12.0	EDO60	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60_3	12.0	hr	NA	24.37	27.41	3.039999999999999	NA	ng/ml	NA
Lenard2025	NA	all	12.0	EDO60	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60_3	24.0	hr	NA	7.11	NA	NA	NA	ng/ml	NA
Lenard2025	NA	all	12.0	EDO60	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60_3	48.0	hr	NA	0.0	NA	NA	NA	ng/ml	NA
Lenard2025	NA	all	12.0	EDO60, PRE	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60, PRE	0.0	hr	NA	0.0	NA	NA	NA	ng/ml	NA
Lenard2025	NA	all	12.0	EDO60, PRE	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60, PRE	0.25	hr	NA	20.3	1.02	19.28	NA	ng/ml	NA
Lenard2025	NA	all	12.0	EDO60, PRE	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60, PRE	0.5	hr	NA	105.58	67.01	38.56999999999999	NA	ng/ml	NA
Lenard2025	NA	all	12.0	EDO60, PRE	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60, PRE	0.75	hr	NA	155.33	92.39	62.94000000000001	NA	ng/ml	NA
Lenard2025	NA	all	12.0	EDO60, PRE	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60, PRE	1.0	hr	NA	167.51	112.69	54.81999999999999	NA	ng/ml	NA
Lenard2025	NA	all	12.0	EDO60, PRE	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60, PRE	1.5	hr	NA	159.39	115.74	43.64999999999999	NA	ng/ml	NA
Lenard2025	NA	all	12.0	EDO60, PRE	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60, PRE	2.0	hr	NA	147.21	108.63	38.58000000000001	NA	ng/ml	NA
Lenard2025	NA	all	12.0	EDO60, PRE	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60, PRE	2.5	hr	NA	140.1	107.61	32.489999999999995	NA	ng/ml	NA
