study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Jiang2010	NA	P	19.0	P	prothrombin time (change relative)	NA	plasma	NR	prothrombin time (change relative)_P	0.527472527472526	hr	NA	1.05729984301413	NA	NA	NA	dimensionless	method: ball coagulometry?
Jiang2010	NA	P	19.0	P	prothrombin time (change relative)	NA	plasma	NR	prothrombin time (change relative)_P	1.05494505494506	hr	NA	1.02888540031397	NA	NA	NA	dimensionless	NA
Jiang2010	NA	P	19.0	P	prothrombin time (change relative)	NA	plasma	NR	prothrombin time (change relative)_P	1.97802197802197	hr	NA	1.01487441130298	NA	NA	NA	dimensionless	NA
Jiang2010	NA	P	19.0	P	prothrombin time (change relative)	NA	plasma	NR	prothrombin time (change relative)_P	3.03296703296704	hr	NA	1.00090266875981	NA	NA	NA	dimensionless	NA
Jiang2010	NA	P	19.0	P	prothrombin time (change relative)	NA	plasma	NR	prothrombin time (change relative)_P	3.95604395604396	hr	NA	1.01546310832025	NA	NA	NA	dimensionless	NA
Jiang2010	NA	P	19.0	P	prothrombin time (change relative)	NA	plasma	NR	prothrombin time (change relative)_P	6.0	hr	NA	1.01609105180534	NA	NA	NA	dimensionless	NA
Jiang2010	NA	P	19.0	P	prothrombin time (change relative)	NA	plasma	NR	prothrombin time (change relative)_P	7.91208791208791	hr	NA	1.0309262166405	NA	NA	NA	dimensionless	NA
Jiang2010	NA	P	19.0	P	prothrombin time (change relative)	NA	plasma	NR	prothrombin time (change relative)_P	12.0	hr	NA	1.03214285714286	NA	NA	NA	dimensionless	NA
Jiang2010	NA	P	19.0	P	prothrombin time (change relative)	NA	plasma	NR	prothrombin time (change relative)_P	14.9010989010989	hr	NA	0.990149136577708	NA	NA	NA	dimensionless	NA
Jiang2010	NA	P	19.0	P	prothrombin time (change relative)	NA	plasma	NR	prothrombin time (change relative)_P	24.0	hr	NA	0.978571428571428	NA	NA	NA	dimensionless	NA
Jiang2010	NA	P	19.0	P	prothrombin time (change relative)	NA	plasma	NR	prothrombin time (change relative)_P	36.0	hr	NA	0.982142857142857	NA	NA	NA	dimensionless	NA
Jiang2010	NA	P	19.0	P	prothrombin time (change relative)	NA	plasma	NR	prothrombin time (change relative)_P	48.0	hr	NA	1.0	NA	NA	NA	dimensionless	NA
